timestamp,month,day,year,time,age,mar,sex,chi,cou,urb,edu,med,wor,sec,occ,foc,hom,iin,hin,srh,dan,gov,hyg,cre,int,anc,sto,chr,cov,n,sur1,sur2,sur3,sur4,sur5,sur6,sur7,sur8,sur9,sur10,sur11,sur12,sur13,sur14,sur15,sur16,sur17,sur18,sur19,sur20,sur21,sur22,sur23,sur24,sur25,sur26,sur27,sur28,sur29,sur30,age_n,mar_n,sex_n,chi_n,ucbs,ist,urb_n,edu_n,med_n,wor_n,sec_n,occ_n,foc_n,hom_n,iin_n,hin_n,srh_n,sto_n,chr_n,cov_n,int_n,dan_n,gov_n,hyg_n,cre_n,sur1_n,sur2_n,sur3_n,sur4_n,sur5_n,sur6_n,sur7_n,sur8_n,sur9_n,sur10_n,sur11_n,sur12_n,sur13_n,sur14_n,sur15_n,sur16_n,sur17_n,sur18_n,sur19_n,sur20_n,surA,surAD,sur21_n,sur22_n,sur23_n,sur24_n,sur25_n,sur26_n,sur27_n,sur28_n,sur29_n,sur30_n,surB,surBD
05/11/2020 00:45,5,11,2020,00:45:09,48,Married,Man,I have a child/children aged 19 and over.,ANTALYA,Urban,Graduate,Middle School,Full-time employee,Other,"Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)","Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)",Partially,6000 - 12000,6000 - 12000,Very good,"Yes, I think",I definitely think so,Same,Same,Same,Yes,No,No,No,No,High,High,,,High,,Low,Moderate,Low,Low,High,,,,Moderate,Moderate,Low,,Moderate,Moderate,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Moderately,Moderately,Very slightly or not at all,Very slightly or not at all,4,2,1,7,2,2,2,5.0,2.0,8,7,1,3,3.0,4,4,5,0,0,0,3,2,1,3,3,4,4,0,0,4,0,2,3,2,2,4,0,0,0,3,3,2,0,3,3,39,1,0,0,0,0,0,0,2,2,0,0,4,1
05/11/2020 00:47,5,11,2020,00:47:23,43,Single,Female,I have no children.,İZMİR,Urban,Two-year degree or equivalent,Two-year degree or equivalent,Retired,Other,"Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)","Occupations related to the armed forces (Ranked Armed Forces Personnel, Police Force Members, Other Law Enforcement Personnel)",Partially,3000 - 6000,0 - 1500,Very good,I definitely think so,I don't know; I'm uncertain,Same,Same,Increased a lot,Yes,Yes,Yes,No,No,Low,Low,Low,Low,Low,Low,Low,,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,A little,A little,A little,A little,A little,A little,A little,A little,A little,Extremely,3,1,2,1,2,2,2,4.0,4.0,5,7,3,0,3.0,3,1,5,1,1,0,1,1,3,3,3,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,38,1,1,1,1,1,1,1,1,1,1,4,13,1
05/11/2020 00:54,5,11,2020,00:54:20,20,Single,Man,I have no children.,İSTANBUL,Urban,Two-year degree or equivalent,Middle School,Unemployed,Other,"Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",No,3000 - 6000,6000 - 12000,Neither good nor bad,I definitely think so,I don't know; I'm uncertain,Increased a lot,Increased a lot,Increased,Yes,Yes,No,No,Yes,Low,Low,,,Low,Low,Moderate,,Moderate,Low,Low,,,,Low,Low,,,,Low,A little,Very slightly or not at all,Moderately,A little,Very slightly or not at all,A little,Moderately,A little,Very slightly or not at all,Very slightly or not at all,1,1,1,1,2,2,2,4.0,2.0,1,7,3,5,2.0,3,4,3,1,0,0,2,1,3,1,1,2,2,0,0,2,2,3,0,3,2,2,0,0,0,2,2,0,0,0,2,24,1,1,0,2,1,0,1,2,1,0,0,8,1
05/11/2020 01:24,5,11,2020,01:24:42,20,Single,Female,I have no children.,İZMİR,Urban,Graduate,Graduate,Student,Service,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Staff working in office services (Clerks, Customer Service Officers, Digital and Material Registrars, etc)",,3000 - 6000,3000 - 6000,Very bad,"Yes, I think",I definitely don't think so,Increased,Decreased a lot,Same,No,Yes,Yes,No,Yes,,,Moderate,Moderate,,,Low,,Moderate,,,Moderate,Moderate,Moderate,,,Low,,,,A little,Quite a bit,Very slightly or not at all,Very slightly or not at all,Extremely,Extremely,Very slightly or not at all,A little,Extremely,A little,1,1,2,1,2,2,2,5.0,5.0,6,6,5,4,,3,3,1,1,1,0,3,2,5,2,5,0,0,3,3,0,0,2,0,3,0,0,3,3,3,0,0,2,0,0,0,22,1,1,3,0,0,4,4,0,1,4,1,18,0
05/11/2020 01:36,5,11,2020,01:36:29,22,Single,Female,I have no children.,İSTANBUL,Urban,Two-year degree or equivalent,Middle School,Student,Education,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",Partially,3000 - 6000,3000 - 6000,Neither good nor bad,I don't know; I'm uncertain,I definitely don't think so,Same,Decreased,Same,Yes,No,No,No,Yes,Low,High,Low,Low,,,Moderate,Low,Low,Low,Low,,,,,,Moderate,Low,Low,Low,A little,Moderately,A little,Moderately,Very slightly or not at all,A little,A little,A little,A little,A little,2,1,2,1,2,2,2,4.0,2.0,6,3,2,9,3.0,3,3,3,0,0,0,3,3,5,3,4,2,4,2,2,0,0,3,2,2,2,2,0,0,0,0,0,3,2,2,2,30,1,1,2,1,2,0,1,1,1,1,1,11,1
05/11/2020 01:57,5,11,2020,01:57:06,39,Divorced,Female,"I have a child/children in the 13-18 age range., I have a child/children aged 19 and over.",ANTALYA,Urban,"Postgraduate Education (Master's, Doctorate)","Postgraduate Education (Master's, Doctorate)",Full-time employee,Other,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)",Partially,1500 - 3000,3000 - 6000,Very good,I definitely think so,"Yes, I think",Increased,Increased,Same,Yes,No,No,No,Yes,Moderate,Low,Low,Low,Low,Low,Moderate,Low,Moderate,Low,,Low,Low,Low,,Low,Moderate,,Low,Low,Extremely,Moderately,Extremely,Extremely,Extremely,Extremely,Extremely,Extremely,A little,Extremely,3,3,2,0,2,2,2,6.0,6.0,8,7,2,1,3.0,2,3,5,0,0,0,3,1,2,2,2,3,2,2,2,2,2,3,2,3,2,0,2,2,2,0,2,3,0,2,2,38,1,4,2,4,4,4,4,4,4,1,4,35,0
05/11/2020 02:01,5,11,2020,02:01:06,19,Single,Man,I have no children.,İSTANBUL,Rural,Two-year degree or equivalent,Primary school,Student,Other,"Staff working in office services (Clerks, Customer Service Officers, Digital and Material Registrars, etc)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",No,1500 - 3000,3000 - 6000,Neither good nor bad,I definitely think so,I don't know; I'm uncertain,Same,Same,Decreased,Yes,No,No,No,No,Low,Moderate,Moderate,Low,Low,,Moderate,Moderate,Moderate,Low,Moderate,Moderate,Moderate,Moderate,Low,Low,Low,Low,Low,Low,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,A little,1,1,1,1,2,2,1,4.0,1.0,6,7,4,5,2.0,2,3,3,0,0,0,4,1,3,3,3,2,3,3,2,2,0,3,3,3,2,3,3,3,3,2,2,2,2,2,2,47,1,0,0,0,1,0,0,0,0,1,1,3,1
05/11/2020 02:19,5,11,2020,02:19:53,25,Single,Female,I have no children.,BURSA,Urban,"Postgraduate Education (Master's, Doctorate)",Primary school,Unemployed,Other,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",No,3000 - 6000,1500 - 3000,Good,"Yes, I think",I don't know; I'm uncertain,Increased,Increased,Increased a lot,Yes,No,No,No,No,Moderate,Low,,,Low,,Moderate,Low,Moderate,Low,Low,,,Low,,Low,Moderate,,,Low,Quite a bit,Quite a bit,Moderately,A little,A little,Quite a bit,Extremely,Extremely,A little,Quite a bit,2,1,2,1,2,2,2,6.0,1.0,1,7,5,5,2.0,3,2,4,0,0,0,1,2,3,2,2,3,2,0,0,2,0,3,2,3,2,2,0,0,2,0,2,3,0,0,2,28,1,3,3,2,1,1,3,4,4,1,3,25,0
05/11/2020 02:36,5,11,2020,02:36:08,29,Single,Female,I have no children.,İSTANBUL,Urban,"Postgraduate Education (Master's, Doctorate)",High school,Unemployed,Health,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",No,3000 - 6000,6000 - 12000,Good,I definitely think so,I don't know; I'm uncertain,Increased,Same,Same,Yes,No,No,No,No,Low,,Moderate,,Low,Moderate,Low,,Moderate,,Low,Moderate,Moderate,Moderate,,Low,Moderate,Low,,,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Quite a bit,2,1,2,1,2,2,2,6.0,3.0,1,4,2,2,2.0,3,4,4,0,0,0,3,1,3,2,3,2,0,3,0,2,3,2,0,3,0,2,3,3,3,0,2,3,2,0,0,33,1,3,2,3,2,2,2,3,3,2,3,25,0
05/11/2020 02:58,5,11,2020,02:58:42,26,Single,Female,I have no children.,RİZE,Rural,"Postgraduate Education (Master's, Doctorate)",Primary school,Full-time employee,Other,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",No,6000 - 12000,0 - 1500,Very good,"Yes, I think","Yes, I think",Same,Decreased a lot,Decreased a lot,Yes,No,Yes,No,No,High,Low,,Low,Moderate,Low,Low,Low,,Moderate,Moderate,,,,Low,Low,,,,Moderate,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Quite a bit,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,2,1,2,1,2,2,1,6.0,1.0,8,7,2,9,2.0,4,1,5,0,1,0,5,2,2,3,5,4,2,0,2,3,2,2,2,0,3,3,0,0,0,2,2,0,0,0,3,30,1,0,0,0,0,0,0,3,0,0,0,3,1
05/11/2020 03:54,5,11,2020,03:54:19,28,Married,Female,I have no children.,MALATYA,Urban,Graduate,High school,Self-employed,Health,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Partially,6000 - 12000,6000 - 12000,Very good,"Yes, I think","Yes, I think",Increased,Same,Same,Yes,No,Yes,No,No,Moderate,Low,,,Moderate,,Low,Moderate,Low,Moderate,Moderate,,,,Moderate,Moderate,Low,,Low,Moderate,Very slightly or not at all,Very slightly or not at all,A little,Very slightly or not at all,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,2,2,2,1,2,2,2,5.0,3.0,9,4,2,2,3.0,4,4,5,0,1,0,3,2,2,2,3,3,2,0,0,3,0,2,3,2,3,3,0,0,0,3,3,2,0,2,3,34,1,0,0,1,0,1,0,0,0,0,1,3,1
05/11/2020 06:42,5,11,2020,06:42:53,52,Married,Man,I have a child/children in the 6-13 age range.,İZMİR,Urban,High school,High school,Full-time employee,Health,"Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",No,3000 - 6000,3000 - 6000,Very good,I definitely think so,"No, I don't think",Increased,Increased,Increased a lot,Yes,No,Yes,No,No,High,High,,,High,,Low,Low,,High,High,,,,High,Moderate,,Low,Moderate,High,Moderately,Moderately,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Extremely,Very slightly or not at all,A little,Very slightly or not at all,4,2,1,5,2,2,2,3.0,3.0,8,4,3,5,2.0,3,3,5,0,1,0,1,1,4,2,2,4,4,0,0,4,0,2,2,0,4,4,0,0,0,4,3,0,2,3,4,40,1,2,2,1,0,0,0,4,0,1,0,10,1
05/11/2020 09:02,5,11,2020,09:02:54,39,Married,Female,I have no children.,ANTALYA,Urban,Graduate,Two-year degree or equivalent,Unemployed after the covid-19 crisis,Service,"Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",No,0 - 1500,3000 - 6000,Good,"Yes, I think","Yes, I think",Increased,Decreased,Decreased,Yes,No,No,No,No,Moderate,Low,,,High,,Low,Low,,Low,Moderate,,,,Low,,,Low,,Low,Quite a bit,A little,Moderately,Very slightly or not at all,Quite a bit,Very slightly or not at all,Quite a bit,Quite a bit,Quite a bit,Very slightly or not at all,3,2,2,1,2,2,2,5.0,4.0,2,6,1,2,2.0,1,3,4,0,0,0,4,2,2,2,4,3,2,0,0,4,0,2,2,0,2,3,0,0,0,2,0,0,2,0,2,24,1,3,1,2,0,3,0,3,3,3,0,18,0
05/11/2020 09:22,5,11,2020,09:22:01,56,Divorced,Man,I have a child/children aged 19 and over.,ANTALYA,Urban,High school,,Retired,Other,"Occupations related to the armed forces (Ranked Armed Forces Personnel, Police Force Members, Other Law Enforcement Personnel)","Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)",Partially,3000 - 6000,3000 - 6000,Good,"Yes, I think",I don't know; I'm uncertain,Increased a lot,Decreased a lot,Increased,Yes,No,No,No,Yes,High,Low,,Low,Low,,Moderate,Low,Moderate,Low,Low,,,,Low,Low,Low,Low,,Low,Quite a bit,A little,Extremely,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,A little,Extremely,5,3,1,7,2,2,2,3.0,,5,7,0,9,3.0,3,3,4,0,0,0,2,2,3,1,5,4,2,0,2,2,0,3,2,3,2,2,0,0,0,2,2,2,2,0,2,32,1,3,1,4,3,3,3,3,3,1,4,28,0
05/11/2020 09:45,5,11,2020,09:45:36,34,Married,Man,I have a child/children in the 0-1 age range.,AYDIN,Urban,Graduate,Graduate,Self-employed,Service,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",No,1500 - 3000,1500 - 3000,Good,"Yes, I think","Yes, I think",Same,Increased,Same,No,No,Yes,No,No,High,Moderate,,,Low,Low,Low,Low,Low,Low,Moderate,,,,Low,Low,Low,,,Low,Moderately,A little,Very slightly or not at all,A little,Moderately,A little,Moderately,Moderately,A little,Moderately,2,2,1,3,2,2,2,5.0,5.0,9,6,5,5,2.0,2,2,4,0,1,0,3,2,2,3,2,4,3,0,0,2,2,2,2,2,2,3,0,0,0,2,2,2,0,0,2,30,1,2,1,0,1,2,1,2,2,1,2,14,1
05/11/2020 11:46,5,11,2020,11:46:52,44,Married,Man,"I have a child/children in the 6-13 age range., I have a child/children in the 13-18 age range.",İZMİR,Rural,Graduate,Primary school,Full-time employee,Industry,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",Yes,12000 - 24000,12000 - 24000,Good,I definitely think so,"No, I don't think",Increased a lot,Same,Increased a lot,Yes,Yes,No,No,Yes,Low,Low,Low,,Moderate,Low,High,Moderate,Low,Moderate,Moderate,,,,Moderate,Moderate,,Low,Moderate,Moderate,A little,A little,A little,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Moderately,Quite a bit,3,2,1,0,2,2,1,5.0,1.0,8,5,5,5,1.0,5,5,4,1,0,0,1,1,4,1,3,2,2,2,0,3,2,4,3,2,3,3,0,0,0,3,3,0,2,3,3,40,1,1,1,1,3,3,3,3,3,2,3,23,0
05/11/2020 11:56,5,11,2020,11:56:18,44,Married,Man,"I have a child/children in the 2-6 age range., I have a child/children aged 19 and over.",AYDIN,Urban,High school,,Self-employed,Construction,"Non-qualified occupations (Cleaners and Helpers, Agricultural, Forestry and Fisheries Workers, Mining, Construction, Manufacturing and Transport Workers, Food Preparation Assistants, etc)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",Yes,3000 - 6000,6000 - 12000,Very good,"Yes, I think",I definitely think so,Increased,Decreased,Same,Yes,Yes,Yes,Yes,No,High,Moderate,,Low,Low,Low,Low,Moderate,Low,Moderate,High,,,Moderate,Low,Moderate,Low,,Low,Moderate,Quite a bit,Moderately,A little,Quite a bit,Very slightly or not at all,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,3,2,1,0,2,2,2,3.0,,9,2,9,7,1.0,3,4,5,1,1,1,3,2,1,2,4,4,3,0,2,2,2,2,3,2,3,4,0,0,3,2,3,2,0,2,3,42,1,3,2,1,3,0,3,2,3,3,2,22,0
05/11/2020 12:01,5,11,2020,12:01:51,60,Married,Man,I have a child/children aged 19 and over.,ANKARA,Urban,High school,Primary school,Self-employed,Health,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)",Partially,24000 and above,24000 and above,Good,"Yes, I think","No, I don't think",Increased a lot,Increased,Same,Yes,No,Yes,No,No,High,High,,,Moderate,,,High,,High,Moderate,,,,Moderate,Moderate,,,Low,Low,A little,A little,A little,A little,Quite a bit,A little,Quite a bit,Quite a bit,Moderately,A little,5,2,1,7,1,2,2,3.0,1.0,9,4,2,1,3.0,6,6,4,0,1,0,3,2,4,1,2,4,4,0,0,3,0,0,4,0,4,3,0,0,0,3,3,0,0,2,2,32,1,1,1,1,1,3,1,3,3,2,1,17,0
05/11/2020 13:21,5,11,2020,13:21:35,42,Married,Female,I have a child/children in the 2-6 age range.,İZMİR,Urban,Graduate,Middle School,Self-employed,Other,"Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",No,6000 - 12000,12000 - 24000,Good,I don't know; I'm uncertain,"Yes, I think",Increased,Decreased,Increased,Yes,Yes,No,No,No,Low,Low,Low,,Moderate,Low,Low,Moderate,Low,Low,Low,Low,,,,,,,,,A little,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,Very slightly or not at all,A little,A little,3,2,2,4,2,2,2,5.0,2.0,9,7,5,2,2.0,4,5,4,1,0,0,2,3,2,2,4,2,2,2,0,3,2,2,3,2,2,2,2,0,0,0,0,0,0,0,0,24,1,1,0,0,0,0,0,0,0,1,1,3,1
05/11/2020 13:29,5,11,2020,13:29:40,37,Married,Man,I have a child/children in the 6-13 age range.,KARS,Urban,Graduate,Graduate,Full-time employee,Agriculture,"Skilled agricultural, forestry and aquaculture workers","Skilled agricultural, forestry and aquaculture workers",No,3000 - 6000,3000 - 6000,Very good,"Yes, I think",I definitely think so,Increased,Increased,Increased,Yes,No,No,No,No,Low,Low,,,Low,Low,Low,,Low,,Low,Low,Low,Low,,,Low,,,Low,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,3,2,1,5,2,2,2,5.0,5.0,8,1,6,6,2.0,3,3,5,0,0,0,2,2,1,2,2,2,2,0,0,2,2,2,0,2,0,2,2,2,2,0,0,2,0,0,2,24,1,2,2,2,2,2,2,2,2,2,2,20,0
05/11/2020 13:36,5,11,2020,13:36:05,58,Married,Man,I have a child/children aged 19 and over.,ANTALYA,Urban,Two-year degree or equivalent,Two-year degree or equivalent,Full-time employee,Service,"Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)","Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)",Partially,6000 - 12000,6000 - 12000,Good,I definitely think so,"No, I don't think",Same,Same,Same,Yes,Yes,No,No,No,Low,Low,Low,,Low,Low,Moderate,Low,Moderate,Low,Low,,,,Low,Low,Low,Low,,Low,A little,A little,Very slightly or not at all,Moderately,A little,A little,A little,A little,A little,Moderately,5,2,1,7,2,2,2,4.0,4.0,8,6,1,1,3.0,4,4,4,1,0,0,3,1,4,3,3,2,2,2,0,2,2,3,2,3,2,2,0,0,0,2,2,2,2,0,2,32,1,1,1,0,2,1,1,1,1,1,2,11,1
05/11/2020 14:39,5,11,2020,14:39:08,52,Married,Man,I have a child/children aged 19 and over.,ANTALYA,Urban,Graduate,Middle School,Full-time employee,Other,"Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",Partially,3000 - 6000,6000 - 12000,Very good,"Yes, I think","Yes, I think",Increased,Increased,Increased a lot,Yes,No,No,No,No,High,Moderate,,,Low,,Low,Moderate,,Low,High,,,,Low,Moderate,,,Moderate,Moderate,Very slightly or not at all,Quite a bit,Very slightly or not at all,A little,A little,Very slightly or not at all,A little,Very slightly or not at all,Moderately,Moderately,4,2,1,7,2,2,2,5.0,2.0,8,7,1,5,3.0,3,4,5,0,0,0,1,2,2,2,2,4,3,0,0,2,0,2,3,0,2,4,0,0,0,2,3,0,0,3,3,31,1,0,3,0,1,1,0,1,0,2,2,10,1
05/11/2020 14:53,5,11,2020,14:53:50,21,Single,Female,I have no children.,MALATYA,Urban,Graduate,"Postgraduate Education (Master's, Doctorate)",Student,Education,"Technicians, and auxiliary professional groups (Science, Engineering, Business and Management Assistant Specialist, Health and Legal Specialists, etc)","Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)",Partially,3000 - 6000,3000 - 6000,Very good,I definitely think so,I don't know; I'm uncertain,Increased,Decreased,Increased,Yes,Yes,No,No,No,Low,Low,Low,Moderate,Low,Low,Moderate,Low,Low,Low,Moderate,Low,Low,Low,Low,Low,Low,Low,Low,Low,Quite a bit,Moderately,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Moderately,Quite a bit,2,1,2,1,2,2,2,5.0,6.0,6,3,3,2,3.0,3,3,5,1,0,0,2,1,3,2,4,2,2,2,3,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,43,1,3,2,3,3,3,3,3,3,2,3,28,0
05/11/2020 16:04,5,11,2020,16:04:35,56,Married,Female,I have a child/children aged 19 and over.,İSTANBUL,Urban,Graduate,Primary school,Retired,Education,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",Partially,3000 - 6000,3000 - 6000,Good,"Yes, I think",I don't know; I'm uncertain,Same,Decreased,Decreased,Yes,No,Yes,No,No,High,Low,,,Moderate,Low,Low,Moderate,,High,High,,Low,Low,Moderate,Moderate,,,Low,Moderate,Quite a bit,Very slightly or not at all,Moderately,Quite a bit,Quite a bit,Quite a bit,Quite a bit,A little,Moderately,Moderately,5,2,2,7,2,2,2,5.0,1.0,5,3,2,5,3.0,3,3,4,0,1,0,4,2,3,3,4,4,2,0,0,3,2,2,3,0,4,4,0,2,2,3,3,0,0,2,3,39,1,3,0,2,3,3,3,3,1,2,2,22,0
05/11/2020 16:13,5,11,2020,16:13:20,38,Married,Man,"I have a child/children in the 2-6 age range., I have a child/children in the 6-13 age range.",İZMİR,Urban,Graduate,Primary school,Self-employed,Other,"Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",Yes,1500 - 3000,6000 - 12000,Very good,I definitely think so,"Yes, I think",Increased,Decreased,Decreased,Yes,No,No,No,Yes,Low,Low,Moderate,Low,Low,,Low,,Moderate,Low,Moderate,Moderate,Low,Low,,Low,Low,,,,Moderately,Very slightly or not at all,Very slightly or not at all,A little,Moderately,A little,A little,A little,A little,Moderately,3,2,1,0,2,2,2,5.0,1.0,9,7,7,7,1.0,2,4,5,0,0,0,4,1,2,2,4,2,2,3,2,2,0,2,0,3,2,3,3,2,2,0,2,2,0,0,0,32,1,2,0,0,1,2,1,1,1,1,2,11,1
05/11/2020 16:18,5,11,2020,16:18:24,53,Married,Man,I have a child/children aged 19 and over.,ANKARA,Urban,Graduate,Primary school,Full-time employee,Industry,"Executives (Senior Officials and Legislators, Administrative and Commercial Executives, etc)","Craftsmen and related workers (Construction and Related Workers, Metal, Machinery and Related Trade Workers, Handicrafts and Printing Workers, Electrical and Electronic Trade Workers, etc)",Yes,12000 - 24000,12000 - 24000,Good,"Yes, I think",I don't know; I'm uncertain,Increased,Increased,Increased,Yes,Yes,Yes,No,No,Moderate,Low,,,Moderate,,Low,Moderate,Low,,Moderate,,,,Low,Moderate,,,,Moderate,Moderately,Moderately,Moderately,Moderately,Moderately,Very slightly or not at all,Moderately,Very slightly or not at all,Moderately,Very slightly or not at all,4,2,1,7,1,2,2,5.0,1.0,8,5,1,7,1.0,5,5,4,1,1,0,2,2,3,2,2,3,2,0,0,3,0,2,3,2,0,3,0,0,0,2,3,0,0,0,3,26,1,2,2,2,2,2,0,2,0,2,0,14,1
05/11/2020 16:22,5,11,2020,16:22:13,46,Divorced,Female,I have a child/children in the 13-18 age range.,AYDIN,Urban,Graduate,Primary school,Full-time employee,Education,"Professionals (Science, Engineering, Health, Technology, Law, Social and Cultural Professionals, Teachers and Faculty Members, Business and Management Specialist)","Service and sales staff (Personal Service Worker, Sales and Personal Care Worker, Protection Services Worker, etc)",Yes,3000 - 6000,3000 - 6000,Very good,I definitely think so,I definitely don't think so,Increased,Increased a lot,Same,Yes,Yes,No,No,Yes,Low,,Low,,Low,Low,Moderate,Low,Low,Low,Low,Low,Low,Low,,,Low,Moderate,,,A little,Moderately,Quite a bit,Moderately,A little,Moderately,A little,A little,Quite a bit,Moderately,4,3,2,6,2,2,2,5.0,1.0,8,3,2,5,1.0,3,3,5,1,0,0,3,1,5,2,1,2,0,2,0,2,2,3,2,2,2,2,2,2,2,0,0,2,3,0,0,30,1,1,2,3,2,1,2,1,1,3,2,18,0
